4508674362 0 19906 37
4508674418 0 27403 19
4508674468 0 2236 2
4508674519 0 0 0
4508674569 0 0 0
4508674619 0 0 0
4508674669 0 0 0
4508674719 0 0 0
4508674769 0 0 0
4508674820 0 0 0
4508674870 0 0 0
4508674920 0 0 0
4508674970 0 0 0
4508675021 0 0 0
4508675071 0 0 0
4508675122 0 0 0
4508675172 0 0 0
4508675223 0 0 0
4508675273 0 0 0
4508675323 0 0 0
4508675373 0 2017 2
4508675424 0 0 0
4508675474 0 23944 28
4508675524 0 13587 12
4508675574 0 0 0
4508675625 0 0 0
4508675676 0 0 0
4508675727 0 0 0
4508675777 0 0 0
4508675828 0 0 0
4508675878 0 0 0
4508675929 0 0 0
4508675979 0 0 0
4508676030 0 0 0
4508676080 0 0 0
4508676131 0 0 0
4508676181 0 0 0
4508676231 0 0 0
4508676282 0 0 0
4508676333 0 0 0
4508676383 0 1944 6
4508676433 0 0 0
4508676483 0 0 0
4508676533 0 14710 32
4508676584 0 16169 31
4508676635 0 0 0
4508676685 0 0 0
4508676736 0 0 0
4508676786 0 0 0
4508676836 0 0 0
4508676886 0 0 0
4508676937 0 0 0
4508676988 0 0 0
4508677039 0 0 0
4508677089 0 0 0
4508677140 0 0 0
4508677190 0 0 0
4508677241 0 0 0
4508677292 0 0 0
4508677343 0 0 0
4508677393 0 1942 2
4508677443 0 0 0
4508677493 0 0 0
4508677543 0 0 0
4508677599 0 14663 12
4508677649 0 10826 10
4508677700 0 0 0
4508677750 0 0 0
4508677801 0 0 0
4508677851 0 0 0
4508677901 0 0 0
4508677951 0 0 0
4508678001 0 0 0
4508678051 0 0 0
4508678102 0 0 0
4508678152 0 0 0
4508678203 0 0 0
4508678254 0 0 0
4508678304 0 0 0
4508678354 0 0 0
4508678404 0 1951 0
4508678455 0 0 0
4508678505 0 0 0
4508678556 0 0 0
4508678606 0 0 0
4508678658 0 9856 19
4508678708 0 11438 16
4508678759 0 0 0
4508678809 0 0 0
4508678860 0 0 0
4508678910 0 0 0
4508678961 0 0 0
4508679011 0 0 0
4508679062 0 0 0
4508679112 0 0 0
4508679163 0 0 0
4508679213 0 0 0
4508679263 0 0 0
4508679314 0 0 0
4508679364 0 1933 2
4508679415 0 0 0
4508679465 0 0 0
4508679516 0 0 0
4508679567 0 0 0
4508679617 0 0 0
4508679667 0 0 0
4508679718 0 11278 33
4508679769 0 6296 19
4508679820 0 0 0
4508679871 0 0 0
4508679922 0 0 0
4508679973 0 0 0
4508680023 0 0 0
4508680073 0 0 0
4508680123 0 0 0
4508680174 0 0 0
4508680224 0 0 0
4508680274 0 0 0
4508680325 0 0 0
4508680375 0 1864 4
4508680425 0 0 0
4508680475 0 0 0
4508680526 0 0 0
4508680576 0 0 0
4508680626 0 0 0
4508680677 0 0 0
4508680728 0 0 0
4508680778 2 3366 44
4508680828 10 2229 40
4508680881 23 2941 52
4508680932 8 2124 41
4508680982 16 1698 48
4508681032 0 292 42
4508681082 1 142 34
4508681132 1 471 22
4508681184 1 3 28
4508681234 12 910 26
4508681284 0 132 38
4508681334 0 0 26
4508681386 2 343 3
4508681436 6 1192 14
4508681486 5 508 12
4508681536 0 0 0
4508681586 0 0 0
4508681636 0 0 0
4508681686 0 0 0
4508681736 0 0 0
4508681787 0 0 0
4508681837 0 0 0
4508681888 0 0 0
4508681938 0 0 0
4508681988 0 0 0
4508682038 0 0 0
4508682088 0 0 0
4508682138 0 0 0
4508682189 0 0 0
4508682239 0 0 0
4508682289 0 0 0
4508682340 0 0 0
4508682390 35 973 36
4508682440 2 11 32
4508682492 5 324 23
4508682546 38 922 50
4508682596 41 881 48
4508682646 58 1184 64
4508682697 7 218 19
4508682747 15 206 34
4508682797 74 698 80
4508682849 49 492 57
4508682899 30 842 40
4508682949 0 0 48
4508682999 0 86 42
4508683049 60 623 64
4508683099 16 92 36
4508683149 23 226 54
4508683199 26 209 46
4508683249 16 146 32
4508683299 17 133 54
4508683349 31 207 44
4508683399 27 155 50
4508683449 21 220 48
4508683499 22 147 28
4508683549 81 698 80
4508683599 54 386 52
4508683649 0 0 24
4508683699 0 0 40
4508683749 52 327 72
4508683799 28 150 46
4508683849 11 94 44
4508683899 22 175 40
4508683949 0 0 46
4508683999 36 294 56
4508684049 5 366 10
4508684099 45 187 52
4508684149 64 353 72
4508684199 72 754 78
4508684249 60 1237 70
4508684299 72 350 80
4508684349 86 503 80
4508684399 79 422 78
4508684449 31 182 46
4508684501 0 6 19
4508684551 80 469 78
4508684601 78 443 80
4508684651 80 412 78
4508684701 75 447 74
4508684755 23 105 22
4508684805 23 76 24
4508684855 65 297 82
4508684905 72 299 76
4508684955 66 285 80
4508685005 39 136 52
4508685055 0 0 0
4508685105 0 0 0
4508685155 0 0 0
4508685205 0 0 0
4508685259 37 1810 44
4508685309 0 0 0
4508685359 0 0 0
4508685409 0 0 0
4508685459 0 0 0
4508685509 0 0 0
4508685559 0 0 0
4508685609 0 0 0
4508685659 0 0 0
4508685709 0 0 0
4508685760 0 0 0
4508685810 0 0 0
4508685860 0 0 0
4508685910 0 0 0
4508685960 0 0 0
4508686010 24 63 26
4508686060 74 362 80
4508686110 82 503 76
4508686160 69 374 64
4508686210 63 347 60
4508686260 22 318 40
4508686310 32 1614 48
4508686360 59 293 60
4508686410 68 329 66
4508686460 67 244 66
4508686510 78 347 70
4508686560 1 3 24
4508686610 64 311 62
4508686660 57 291 54
4508686710 61 216 56
4508686760 83 373 78
4508686810 52 275 48
4508686863 68 319 56
4508686913 69 333 64
4508686963 25 170 36
4508687013 88 330 76
4508687063 39 141 38
4508687113 0 0 40
4508687163 57 254 60
4508687213 58 301 52
4508687263 38 139 44
4508687313 38 185 56
4508687363 10 124 14
4508687413 0 0 14
4508687463 41 1511 60
4508687513 21 216 22
4508687563 73 249 68
4508687613 86 381 82
4508687663 60 201 60
4508687715 90 367 71
4508687765 82 301 68
4508687815 74 267 68
4508687865 36 109 48
4508687915 50 133 58
4508687965 55 183 46
4508688015 79 329 74
4508688065 54 186 48
4508688116 61 225 47
4508688166 82 301 80
4508688216 84 357 70
4508688267 37 145 47
4508688317 78 314 66
4508688367 65 216 64
4508688417 64 244 48
4508688467 100 386 78
4508688517 30 699 40
4508688567 41 1061 48
4508688617 88 220 68
4508688667 36 139 28
4508688717 84 265 80
4508688767 81 249 76
4508688817 40 128 38
4508688867 85 309 80
4508688917 31 104 34
4508688967 92 332 80
4508689017 88 288 78
4508689067 96 352 82
4508689117 62 176 52
4508689167 85 231 72
4508689217 61 186 52
4508689267 75 266 64
4508689317 41 138 32
4508689367 66 233 66
4508689417 18 32 16
4508689467 91 277 80
4508689517 82 261 78
4508689567 90 342 80
4508689617 48 948 58
4508689667 53 155 52
4508689717 98 337 80
4508689767 28 257 24
4508689817 61 457 52
4508689867 10 347 8
4508689917 0 0 0
4508689968 0 0 0
4508690018 0 0 0
4508690068 0 0 0
4508690119 0 0 0
4508690169 0 0 0
4508690220 0 0 0
4508690270 0 0 0
4508690320 0 0 0
4508690370 0 0 0
4508690421 0 0 0
4508690471 0 0 0
4508690522 0 0 0
4508690572 0 0 0
4508690622 0 0 0
4508690672 0 0 0
4508690723 0 0 0
4508690773 0 0 0
4508690823 44 96 48
4508690873 85 226 78
4508690923 90 337 74
4508690973 68 1662 72
4508691023 86 211 78
4508691073 93 238 76
4508691123 67 176 62
4508691173 87 211 68
4508691223 80 224 70
4508691273 91 219 80
4508691323 74 159 58
4508691373 81 201 64
4508691423 87 223 70
4508691473 91 277 76
4508691523 82 202 68
4508691573 85 160 62
4508691623 86 210 66
4508691673 97 229 76
4508691723 71 247 66
4508691773 91 237 72
4508691823 106 299 80
4508691873 33 100 32
4508691923 78 215 72
4508691973 46 612 50
4508692023 58 1201 68
4508692073 89 230 74
4508692123 92 270 70
4508692173 83 236 64
4508692223 91 274 72
4508692273 95 192 66
4508692323 95 255 72
4508692373 91 201 68
4508692424 93 208 70
4508692474 103 222 82
4508692525 110 275 78
4508692575 51 98 40
4508692625 95 212 72
4508692675 96 226 66
4508692725 101 268 72
4508692775 92 186 72
4508692825 113 278 80
4508692875 114 264 72
4508692925 103 255 78
4508692975 96 206 60
4508693025 106 262 74
4508693075 91 269 70
4508693125 59 1556 70
4508693175 9 298 6
4508693225 102 187 76
4508693275 95 223 76
4508693325 112 258 80
4508693375 125 245 82
4508693425 120 209 80
4508693476 91 185 70
4508693526 100 199 76
4508693576 106 219 66
4508693626 16 39 20
4508693676 99 160 78
4508693726 106 262 82
4508693776 106 202 70
4508693826 82 161 62
4508693877 129 326 74
4508693927 79 139 62
